address,npa,batch
+18542345801,854,live-since-aug22
+18543000071,854,book207-new
+18543000072,854,book207-new
+18543000075,854,book207-new
+18543000080,854,book207-new
+18543000087,854,book207-new
+18543000089,854,book207-new
+18543000091,854,book207-new
+18543000092,854,book207-new
+18543000096,854,book207-new
+18543000097,854,book207-new
+18543000102,854,book207-new
+18543000103,854,book207-new
+18543000104,854,book207-new
+18543000106,854,book207-new
+18543000112,854,book207-new
+18543000113,854,book207-new
+18543000114,854,book207-new
+18543000117,854,book207-new
+18543000118,854,book207-new
+18543000121,854,book207-new
+18543000124,854,book207-new
+18543000130,854,book207-new
+18543000135,854,book207-new
+18543000136,854,book207-new
+18543000137,854,book207-new
+18543000139,854,book207-new
+18543000140,854,book207-new
+18543000142,854,book207-new
+18543000143,854,book207-new
+18543000144,854,book207-new
+18543000145,854,book207-new
+18543000149,854,book207-new
+18543000154,854,book207-new
+18543000155,854,book207-new
+18543000156,854,book207-new
+18543000159,854,book207-new
+18543000163,854,book207-new
+18543000170,854,book207-new
+18543000175,854,book207-new
+18543000183,854,book207-new
+18543000186,854,book207-new
+18543000187,854,book207-new
+18543000188,854,book207-new
+18543000189,854,book207-new
+18543000195,854,book207-new
+18543000199,854,book207-new
+18543000204,854,book207-new
+18543000206,854,book207-new
+18543000208,854,book207-new
+18543000215,854,book207-new
+18543000219,854,book207-new
+18543000221,854,book207-new
+18543000225,854,book207-new
+18543000228,854,book207-new
+18543000229,854,book207-new
+18543000230,854,book207-new
+18543000237,854,book207-new
+18543000241,854,book207-new
+18543000243,854,book207-new
+18543000244,854,book207-new
+18543000250,854,book207-new
+18543000257,854,book207-new
+18543000259,854,book207-new
+18543000260,854,book207-new
+18543000268,854,book207-new
+18543000269,854,book207-new
+18543000290,854,book207-new
+18543000296,854,book207-new
+18543000320,854,book207-new
+18543000323,854,book207-new
+18543000327,854,book207-new
+18543000335,854,book207-new
+18543000340,854,book207-new
+18543000342,854,book207-new
+18543000343,854,book207-new
+18543000350,854,book207-new
+18543000351,854,book207-new
+18543000352,854,book207-new
+18543000358,854,book207-new
+18543000359,854,book207-new
+18543000362,854,book207-new
+18543000367,854,book207-new
+18543000369,854,book207-new
+18543000372,854,book207-new
+18543000381,854,book207-new
+18543000387,854,book207-new
+18543000388,854,book207-new
+18543000389,854,book207-new
+18543000390,854,book207-new
+18543000392,854,book207-new
+18543000393,854,book207-new
+18543000394,854,book207-new
+18543000396,854,book207-new
+18543000397,854,book207-new
+18543000401,854,book207-new
+18543000410,854,book207-new
+18543000411,854,book207-new
+18543000412,854,book207-new
+18543000415,854,book207-new
+18543000424,854,book207-new
+18543000426,854,book207-new
+18543000428,854,book207-new
+18543000429,854,book207-new
+18543000431,854,book207-new
+18543000446,854,book207-new
+18543000455,854,book207-new
+18543000465,854,book207-new
+18543000466,854,book207-new
+18543000467,854,book207-new
+18543000469,854,book207-new
+18543000472,854,book207-new
+18543000476,854,book207-new
+18543000478,854,book207-new
+18543000480,854,book207-new
+18543000482,854,book207-new
+18543000489,854,book207-new
+18543000493,854,book207-new
+18543000494,854,book207-new
+18543000498,854,book207-new
+18543000502,854,book207-new
+18543000507,854,book207-new
+18543000511,854,book207-new
+18543000512,854,book207-new
+18543000515,854,book207-new
+18543368644,854,live-since-aug22
+18548425865,854,live-since-aug22
+18548433548,854,live-since-aug22
+18566967378,856,live-since-aug22
+18585858951,858,live-since-aug22
+18586444535,858,live-since-aug22
+18588675658,858,live-since-aug22
+18592866538,859,live-since-aug22
+18592866539,859,live-since-aug22
+18592866540,859,live-since-aug22
+18623555780,862,live-since-aug22
+18634328432,863,live-since-aug22
+18634888254,863,live-since-aug22
+18645888729,864,live-since-aug22
+18645888730,864,live-since-aug22
+18645888731,864,live-since-aug22
+18645888735,864,live-since-aug22
+18645888738,864,live-since-aug22
+18645888742,864,live-since-aug22
+18647555481,864,book207-new
+18647555495,864,book207-new
+18647555496,864,book207-new
+18647555502,864,book207-new
+18647555505,864,book207-new
+18647555516,864,book207-new
+18647555520,864,book207-new
+18647555524,864,book207-new
+18647555528,864,book207-new
+18647555534,864,book207-new
+18647555540,864,book207-new
+18647555541,864,book207-new
+18647555547,864,book207-new
+18647555567,864,book207-new
+18647555569,864,book207-new
+18647555570,864,book207-new
+18647555574,864,book207-new
+18647555578,864,book207-new
+18647555581,864,book207-new
+18647555585,864,book207-new
+18647555594,864,book207-new
+18647555596,864,book207-new
+18647555601,864,book207-new
+18647555609,864,book207-new
+18647555620,864,book207-new
+18647555623,864,book207-new
+18647555624,864,book207-new
+18647555627,864,book207-new
+18647555629,864,book207-new
+18647555630,864,book207-new
+18647555640,864,book207-new
+18647555641,864,book207-new
+18647555649,864,book207-new
+18647555650,864,book207-new
+18647555661,864,book207-new
+18647555676,864,book207-new
+18647555677,864,book207-new
+18647555680,864,book207-new
+18647555684,864,book207-new
+18647555688,864,book207-new
+18647555698,864,book207-new
+18647555705,864,book207-new
+18647555713,864,book207-new
+18647555717,864,book207-new
+18647555718,864,book207-new
+18647555721,864,book207-new
+18647555725,864,book207-new
+18647555731,864,book207-new
+18647555735,864,book207-new
+18647555738,864,book207-new
+18647555740,864,book207-new
+18647555742,864,book207-new
+18647555749,864,book207-new
+18647555751,864,book207-new
+18647555789,864,book207-new
+18647555790,864,book207-new
+18647555794,864,book207-new
+18647555805,864,book207-new
+18647555808,864,book207-new
+18647555809,864,book207-new
+18647555821,864,book207-new
+18647555822,864,book207-new
+18647555826,864,book207-new
+18647555827,864,book207-new
+18647555832,864,book207-new
+18647555835,864,book207-new
+18647555841,864,book207-new
+18647555860,864,book207-new
+18647555866,864,book207-new
+18647555868,864,book207-new
+18647555870,864,book207-new
+18647555874,864,book207-new
+18647555876,864,book207-new
+18647555877,864,book207-new
+18647555886,864,book207-new
+18647555887,864,book207-new
+18647555905,864,book207-new
+18647555909,864,book207-new
+18647555918,864,book207-new
+18647555921,864,book207-new
+18647555922,864,book207-new
+18647555925,864,book207-new
+18647555926,864,book207-new
+18647555929,864,book207-new
+18647555932,864,book207-new
+18647555933,864,book207-new
+18647555939,864,book207-new
+18647555946,864,book207-new
+18647555950,864,book207-new
+18647555951,864,book207-new
+18647555962,864,book207-new
+18647555964,864,book207-new
+18647555969,864,book207-new
+18647555975,864,book207-new
+18647555981,864,book207-new
+18647555984,864,book207-new
+18647555985,864,book207-new
+18647555989,864,book207-new
+18647555994,864,book207-new
+18647555997,864,book207-new
+18647663001,864,book207-new
+18647663008,864,book207-new
+18647663016,864,book207-new
+18647663018,864,book207-new
+18647663019,864,book207-new
+18647663021,864,book207-new
+18647663026,864,book207-new
+18647663029,864,book207-new
+18647663036,864,book207-new
+18647663038,864,book207-new
+18647663041,864,book207-new
+18647663042,864,book207-new
+18647663043,864,book207-new
+18647663044,864,book207-new
+18647663046,864,book207-new
+18647663048,864,book207-new
+18647663052,864,book207-new
+18647663053,864,book207-new
+18647663056,864,book207-new
+18647663058,864,book207-new
+18722555460,872,live-since-aug22
+18722555461,872,live-since-aug22
+18722555462,872,live-since-aug22
+18722555731,872,live-since-aug22
+18722555739,872,live-since-aug22
+18722555740,872,live-since-aug22
+18722555742,872,live-since-aug22
+18722555744,872,live-since-aug22
+18722555753,872,live-since-aug22
+18722555754,872,live-since-aug22
+18727663326,872,live-since-aug22
+18783368321,878,live-since-aug22
+18783368323,878,live-since-aug22
+18783368363,878,live-since-aug22
+18783368501,878,live-since-aug22
+18783368589,878,live-since-aug22
+18783368628,878,live-since-aug22
+18783368643,878,live-since-aug22
+18783567002,878,live-since-aug22
+18783567013,878,live-since-aug22
+18783567015,878,live-since-aug22
+19015888276,901,live-since-aug22
+19015888309,901,live-since-aug22
+19015888559,901,live-since-aug22
+19015888562,901,live-since-aug22
+19015888563,901,live-since-aug22
+19015888789,901,book207-new
+19015888795,901,book207-new
+19015888799,901,book207-new
+19015888804,901,book207-new
+19015888814,901,book207-new
+19015888817,901,book207-new
+19015888830,901,book207-new
+19015888840,901,book207-new
+19015888851,901,book207-new
+19015888859,901,book207-new
+19015888862,901,book207-new
+19015888867,901,book207-new
+19015888873,901,book207-new
+19015888876,901,book207-new
+19015888916,901,book207-new
+19015888948,901,book207-new
+19015888953,901,book207-new
+19015888959,901,book207-new
+19015888974,901,book207-new
+19015888979,901,book207-new
+19015888980,901,book207-new
+19015888994,901,book207-new
+19015925460,901,book207-new
+19016092037,901,book207-new
+19016092083,901,book207-new
+19016777012,901,book207-new
+19016777015,901,book207-new
+19016777021,901,book207-new
+19016777033,901,book207-new
+19016777034,901,book207-new
+19016777036,901,book207-new
+19016777038,901,book207-new
+19016777040,901,book207-new
+19016777043,901,book207-new
+19016777044,901,book207-new
+19016777045,901,book207-new
+19016777054,901,book207-new
+19016777058,901,book207-new
+19016777072,901,book207-new
+19016777078,901,book207-new
+19016777113,901,book207-new
+19016777126,901,book207-new
+19016777140,901,book207-new
+19016777141,901,book207-new
+19016777169,901,book207-new
+19016777177,901,book207-new
+19016777202,901,book207-new
+19016777207,901,book207-new
+19016777240,901,book207-new
+19016777257,901,book207-new
+19016777260,901,book207-new
+19016777261,901,book207-new
+19016777293,901,book207-new
+19016777304,901,book207-new
+19016777319,901,book207-new
+19016777329,901,book207-new
+19016777334,901,book207-new
+19016777340,901,book207-new
+19016777343,901,book207-new
+19016777345,901,book207-new
+19016777363,901,book207-new
+19016777365,901,book207-new
+19016777375,901,book207-new
+19016777381,901,book207-new
+19016777383,901,book207-new
+19016777393,901,book207-new
+19016777403,901,book207-new
+19016777411,901,book207-new
+19016777431,901,book207-new
+19016777438,901,book207-new
+19016777439,901,book207-new
+19016777449,901,book207-new
+19016777450,901,book207-new
+19016777452,901,book207-new
+19016777462,901,book207-new
+19016777493,901,book207-new
+19016777498,901,book207-new
+19016777502,901,book207-new
+19016777516,901,book207-new
+19016999892,901,live-since-aug22
+19032222979,903,live-since-aug22
+19032222980,903,live-since-aug22
+19032222993,903,live-since-aug22
+19032224011,903,live-since-aug22
+19032224032,903,live-since-aug22
+19032224245,903,book207-new
+19032224248,903,book207-new
+19032224249,903,book207-new
+19032224257,903,book207-new
+19032224258,903,book207-new
+19032224262,903,book207-new
+19032224270,903,book207-new
+19032224276,903,book207-new
+19032224289,903,book207-new
+19032224290,903,book207-new
+19032224292,903,book207-new
+19032224299,903,book207-new
+19032224303,903,book207-new
+19032224308,903,book207-new
+19032224312,903,book207-new
+19032224313,903,book207-new
+19032224315,903,book207-new
+19032224318,903,book207-new
+19032224320,903,book207-new
+19032224338,903,book207-new
+19032224339,903,book207-new
+19032224340,903,book207-new
+19032224341,903,book207-new
+19032224344,903,book207-new
+19032224345,903,book207-new
+19032224352,903,book207-new
+19032224359,903,book207-new
+19032224361,903,book207-new
+19032224370,903,book207-new
+19032224378,903,book207-new
+19032224382,903,book207-new
+19032224383,903,book207-new
+19032224388,903,book207-new
+19032224389,903,book207-new
+19032224393,903,book207-new
+19032224404,903,book207-new
+19032224412,903,book207-new
+19032224421,903,book207-new
+19032224424,903,book207-new
+19032224426,903,book207-new
+19032224428,903,book207-new
+19032224435,903,book207-new
+19032224436,903,book207-new
+19032224439,903,book207-new
+19032224457,903,book207-new
+19032224460,903,book207-new
+19032224468,903,book207-new
+19032224470,903,book207-new
+19032224471,903,book207-new
+19032224473,903,book207-new
+19032224479,903,book207-new
+19032224482,903,book207-new
+19032224487,903,book207-new
+19032224492,903,book207-new
+19032224493,903,book207-new
+19032224494,903,book207-new
+19032224496,903,book207-new
+19032224505,903,book207-new
+19032224506,903,book207-new
+19032224508,903,book207-new
+19032224510,903,book207-new
+19032224515,903,book207-new
+19032224518,903,book207-new
+19032224522,903,book207-new
+19032224523,903,book207-new
+19032224527,903,book207-new
+19032224532,903,book207-new
+19032224540,903,book207-new
+19032224542,903,book207-new
+19032224552,903,book207-new
+19032224553,903,book207-new
+19032224562,903,book207-new
+19032224564,903,book207-new
+19032224572,903,book207-new
+19032224573,903,book207-new
+19032224575,903,book207-new
+19032224580,903,book207-new
+19032224581,903,book207-new
+19032228544,903,live-since-aug22
+19042013664,904,live-since-aug22
+19042744053,904,live-since-aug22
+19042744374,904,live-since-aug22
+19042744559,904,live-since-aug22
+19042905765,904,live-since-aug22
+19043500468,904,book207-new
+19043500478,904,book207-new
+19043500519,904,book207-new
+19043500542,904,book207-new
+19043500588,904,book207-new
+19043500589,904,book207-new
+19043500634,904,book207-new
+19043500645,904,book207-new
+19043500650,904,book207-new
+19043500671,904,book207-new
+19043500683,904,book207-new
+19043500699,904,book207-new
+19043500725,904,book207-new
+19043500746,904,book207-new
+19043500751,904,book207-new
+19043500752,904,book207-new
+19043500761,904,book207-new
+19043500764,904,book207-new
+19043500766,904,book207-new
+19043500785,904,book207-new
+19043500837,904,book207-new
+19043500869,904,book207-new
+19043500878,904,book207-new
+19043500943,904,book207-new
+19043500947,904,book207-new
+19043500951,904,book207-new
+19043500960,904,book207-new
+19043500990,904,book207-new
+19043501644,904,book207-new
+19043501675,904,book207-new
+19044177097,904,book207-new
+19044252358,904,book207-new
+19044257022,904,book207-new
+19044474990,904,book207-new
+19044587902,904,book207-new
+19044906013,904,book207-new
+19044906044,904,book207-new
+19044908523,904,book207-new
+19045062018,904,book207-new
+19045151125,904,book207-new
+19045267991,904,book207-new
+19045305393,904,book207-new
+19045334006,904,book207-new
+19045393188,904,book207-new
+19045448513,904,book207-new
+19045777021,904,book207-new
+19045777027,904,book207-new
+19045777043,904,book207-new
+19045777048,904,book207-new
+19045777074,904,book207-new
+19045777085,904,book207-new
+19045777087,904,book207-new
+19045777116,904,book207-new
+19045777130,904,book207-new
+19045777188,904,book207-new
+19045777255,904,book207-new
+19045777403,904,book207-new
+19045777408,904,book207-new
+19045777410,904,book207-new
+19045777431,904,book207-new
+19045777434,904,book207-new
+19045777436,904,book207-new
+19045777441,904,book207-new
+19045777449,904,book207-new
+19045777453,904,book207-new
+19045777469,904,book207-new
+19045777472,904,book207-new
+19045777475,904,book207-new
+19045777482,904,book207-new
+19045777484,904,book207-new
+19045777486,904,book207-new
+19045777491,904,book207-new
+19045777504,904,book207-new
+19045777513,904,book207-new
+19045777519,904,book207-new
+19045777520,904,book207-new
+19049777150,904,live-since-aug22
+19102494141,910,live-since-aug22
+19103780874,910,live-since-aug22
+19104064158,910,live-since-aug22
+19104278218,910,live-since-aug22
+19104278573,910,live-since-aug22
+19104921024,910,book207-new
+19104925155,910,book207-new
+19105351239,910,book207-new
+19105619917,910,book207-new
+19105999342,910,book207-new
+19105999343,910,book207-new
+19106666047,910,book207-new
+19106666048,910,book207-new
+19106666049,910,book207-new
+19106666051,910,book207-new
+19106666057,910,book207-new
+19106666062,910,book207-new
+19106666065,910,book207-new
+19106666067,910,book207-new
+19106666068,910,book207-new
+19106666071,910,book207-new
+19106666074,910,book207-new
+19106666076,910,book207-new
+19106666078,910,book207-new
+19106666086,910,book207-new
+19106666091,910,book207-new
+19106666094,910,book207-new
+19106666097,910,book207-new
+19106666099,910,book207-new
+19106666101,910,book207-new
+19106666102,910,book207-new
+19106666103,910,book207-new
+19106666104,910,book207-new
+19106666107,910,book207-new
+19106666109,910,book207-new
+19106666110,910,book207-new
+19106666114,910,book207-new
+19106666115,910,book207-new
+19106666117,910,book207-new
+19106666118,910,book207-new
+19106666120,910,book207-new
+19106666125,910,book207-new
+19106666127,910,book207-new
+19106666133,910,book207-new
+19106666135,910,book207-new
+19106666141,910,book207-new
+19106666147,910,book207-new
+19106666149,910,book207-new
+19106666150,910,book207-new
+19106666152,910,book207-new
+19106666156,910,book207-new
+19106666157,910,book207-new
+19106666158,910,book207-new
+19106666159,910,book207-new
+19106666163,910,book207-new
+19106666164,910,book207-new
+19106666165,910,book207-new
+19106666173,910,book207-new
+19106666174,910,book207-new
+19106666176,910,book207-new
+19106666177,910,book207-new
+19106666178,910,book207-new
+19106666187,910,book207-new
+19106666191,910,book207-new
+19106666192,910,book207-new
+19106666195,910,book207-new
+19106666199,910,book207-new
+19106666206,910,book207-new
+19106666207,910,book207-new
+19106666210,910,book207-new
+19106666215,910,book207-new
+19106666230,910,book207-new
+19106666232,910,book207-new
+19106666250,910,book207-new
+19106666255,910,book207-new
+19106666256,910,book207-new
+19106666261,910,book207-new
+19106666282,910,book207-new
+19106666285,910,book207-new
+19106666959,910,live-since-aug22
+19127333135,912,live-since-aug22
+19127333250,912,live-since-aug22
+19127666118,912,live-since-aug22
+19127666204,912,book207-new
+19127999177,912,book207-new
+19127999816,912,book207-new
+19128999706,912,book207-new
+19129333193,912,book207-new
+19129333294,912,book207-new
+19129333521,912,book207-new
+19129333575,912,book207-new
+19129463711,912,book207-new
+19129555299,912,book207-new
+19129555818,912,book207-new
+19135000280,913,live-since-aug22
+19135000422,913,live-since-aug22
+19135000426,913,live-since-aug22
+19135000735,913,live-since-aug22
+19135000750,913,live-since-aug22
+19138999819,913,live-since-aug22
+19154555743,915,live-since-aug22
+19194570109,919,live-since-aug22
+19194570117,919,live-since-aug22
+19194570203,919,live-since-aug22
+19195189977,919,live-since-aug22
+19195293426,919,live-since-aug22
+19195293450,919,live-since-aug22
+19258809529,925,live-since-aug22
+19296555786,929,live-since-aug22
+19296678958,929,live-since-aug22
+19297899303,929,live-since-aug22
+19297999881,929,live-since-aug22
+19298333236,929,live-since-aug22
+19298666091,929,live-since-aug22
+19299222250,929,live-since-aug22
+19299444880,929,live-since-aug22
+19299919658,929,live-since-aug22
+19303368752,930,live-since-aug22
+19303486085,930,live-since-aug22
+19308777977,930,live-since-aug22
+19312345017,931,live-since-aug22
+19312345020,931,live-since-aug22
+19312345021,931,live-since-aug22
+19312345025,931,live-since-aug22
+19312345040,931,live-since-aug22
+19312345042,931,live-since-aug22
+19312345043,931,live-since-aug22
+19343444270,934,live-since-aug22
+19349444105,934,live-since-aug22
+19362002035,936,live-since-aug22
+19365999446,936,live-since-aug22
+19366000158,936,live-since-aug22
+19372269973,937,live-since-aug22
+19372269997,937,live-since-aug22
+19372360104,937,live-since-aug22
+19372490437,937,live-since-aug22
+19378222317,937,book207-new
+19378222408,937,book207-new
+19378222524,937,book207-new
+19378222550,937,book207-new
+19378222596,937,book207-new
+19378222747,937,book207-new
+19378222771,937,book207-new
+19378222879,937,book207-new
+19378222893,937,book207-new
+19378222919,937,book207-new
+19382345737,938,live-since-aug22
+19385000124,938,live-since-aug22
+19387325479,938,live-since-aug22
+19387586406,938,live-since-aug22
+19403366120,940,live-since-aug22
+19403569846,940,live-since-aug22
+19407773204,940,live-since-aug22
+19408425908,940,live-since-aug22
+19414328092,941,live-since-aug22
+19416678232,941,live-since-aug22
+19417325462,941,live-since-aug22
+19418444963,941,live-since-aug22
+19418444978,941,live-since-aug22
+19473456133,947,live-since-aug22
+19482002488,948,live-since-aug22
+19484444394,948,live-since-aug22
+19485000874,948,live-since-aug22
+19485005412,948,live-since-aug22
+19485299174,948,live-since-aug22
+19497788192,949,live-since-aug22
+19498818959,949,live-since-aug22
+19499463724,949,live-since-aug22
+19499666949,949,live-since-aug22
+19499696658,949,live-since-aug22
+19499939784,949,live-since-aug22
+19499966115,949,live-since-aug22
+19518555208,951,live-since-aug22
+19518899823,951,live-since-aug22
+19542136119,954,live-since-aug22
+19542136160,954,live-since-aug22
+19542287088,954,live-since-aug22
+19542287127,954,live-since-aug22
+19542287554,954,live-since-aug22
+19564412007,956,live-since-aug22
+19564412008,956,live-since-aug22
+19564412009,956,live-since-aug22
+19722045232,972,live-since-aug22
+19723043309,972,live-since-aug22
+19723389219,972,live-since-aug22
+19793337879,979,live-since-aug22
+19803567018,980,live-since-aug22
+19803567019,980,live-since-aug22
+19803567020,980,live-since-aug22
+19803567021,980,live-since-aug22
+19803567079,980,live-since-aug22
+19803567081,980,live-since-aug22
+19803567087,980,live-since-aug22
+19803567091,980,live-since-aug22
+19803567094,980,live-since-aug22
+19803567095,980,live-since-aug22
+19803567101,980,live-since-aug22
+19803567102,980,live-since-aug22
+19803567103,980,live-since-aug22
+19803567104,980,live-since-aug22
+19803567324,980,book207-new
+19803567327,980,book207-new
+19803567330,980,book207-new
+19803567331,980,book207-new
+19803567334,980,book207-new
+19803567335,980,book207-new
+19803567336,980,book207-new
+19803567338,980,book207-new
+19803567341,980,book207-new
+19803567342,980,book207-new
+19803567343,980,book207-new
+19803567350,980,book207-new
+19803567356,980,book207-new
+19803567359,980,book207-new
+19803567361,980,book207-new
+19803567367,980,book207-new
+19803567368,980,book207-new
+19803567370,980,book207-new
+19803567378,980,book207-new
+19803567387,980,book207-new
+19803567397,980,book207-new
+19803567406,980,book207-new
+19803567409,980,book207-new
+19803567422,980,book207-new
+19803567434,980,book207-new
+19803567438,980,book207-new
+19803567439,980,book207-new
+19803567441,980,book207-new
+19803567449,980,book207-new
+19803567458,980,book207-new
+19803567459,980,book207-new
+19803567464,980,book207-new
+19803567465,980,book207-new
+19803567479,980,book207-new
+19803567493,980,book207-new
+19803567495,980,book207-new
+19803567505,980,book207-new
+19803567506,980,book207-new
+19803567509,980,book207-new
+19803567510,980,book207-new
+19803567519,980,book207-new
+19803567525,980,book207-new
+19803567526,980,book207-new
+19803567534,980,book207-new
+19803567536,980,book207-new
+19803567543,980,book207-new
+19803567545,980,book207-new
+19803567556,980,book207-new
+19803567558,980,book207-new
+19803567571,980,book207-new
+19803567578,980,book207-new
+19803567580,980,book207-new
+19803567581,980,book207-new
+19803567596,980,book207-new
+19803567597,980,book207-new
+19803567605,980,book207-new
+19803567606,980,book207-new
+19803567608,980,book207-new
+19803567611,980,book207-new
+19803567620,980,book207-new
+19803567621,980,book207-new
+19803567623,980,book207-new
+19803567627,980,book207-new
+19803567638,980,book207-new
+19803567643,980,book207-new
+19803567651,980,book207-new
+19803567653,980,book207-new
+19803567664,980,book207-new
+19803567669,980,book207-new
+19803567670,980,book207-new
+19803567674,980,book207-new
+19803567675,980,book207-new
+19803567682,980,book207-new
+19803567686,980,book207-new
+19803567689,980,book207-new
+19803567701,980,book207-new
+19803567708,980,book207-new
+19803567709,980,book207-new
+19803567712,980,book207-new
+19803567714,980,book207-new
+19843456140,984,live-since-aug22
+19843456142,984,live-since-aug22
+19846777951,984,live-since-aug22
+19853368261,985,live-since-aug22
+19866000314,986,live-since-aug22
+19868008648,986,live-since-aug22
+19868666694,986,live-since-aug22
+19896999359,989,live-since-aug22
+19896999401,989,live-since-aug22
+19896999416,989,live-since-aug22
+19896999420,989,live-since-aug22
+19896999424,989,live-since-aug22
